Round,Winner
228,Standardbot
229,Standardbot
230,RLbot
231,Standardbot
232,Standardbot
233,Standardbot
234,Standardbot
235,Standardbot
236,RLbot
237,Standardbot
238,Standardbot
239,RLbot
240,RLbot
241,Standardbot
242,Standardbot
243,RLbot
244,Standardbot
245,Standardbot
246,Standardbot
247,Standardbot
248,Standardbot
249,Standardbot
250,RLbot
251,Standardbot
252,Standardbot
253,Standardbot
254,RLbot
255,Standardbot
256,Standardbot
257,Standardbot
258,RLbot
259,RLbot
260,Standardbot
261,Standardbot
262,RLbot
263,Standardbot
264,Standardbot
265,RLbot
266,Standardbot
267,Standardbot
268,Standardbot
269,Standardbot
270,Standardbot
271,Standardbot
272,RLbot
273,Standardbot
274,Standardbot
275,Standardbot
276,RLbot
277,Standardbot
278,Standardbot
279,RLbot
280,Standardbot
281,Standardbot
282,Standardbot
283,RLbot
284,Standardbot
285,RLbot
286,RLbot
287,RLbot
288,RLbot
289,Standardbot
290,RLbot
291,RLbot
292,Standardbot
293,Standardbot
294,RLbot
295,Standardbot
296,RLbot
297,Standardbot
298,Standardbot
299,RLbot
300,Standardbot
301,Standardbot
302,RLbot
303,RLbot
304,Standardbot
305,Standardbot
306,Standardbot
307,Standardbot
308,Standardbot
309,Standardbot
310,Standardbot
311,Standardbot
312,Standardbot
313,Standardbot
314,Standardbot
315,Standardbot
316,Standardbot
317,RLbot
318,Standardbot
319,RLbot
320,RLbot
321,RLbot
322,RLbot
323,Standardbot
324,RLbot
325,RLbot
326,Standardbot
327,Standardbot
328,RLbot
329,Standardbot
330,RLbot
331,RLbot
332,Standardbot
333,Standardbot
334,Standardbot
335,RLbot
336,Standardbot
337,Standardbot
338,RLbot
339,Standardbot
340,Standardbot
341,Standardbot
342,RLbot
343,RLbot
344,Standardbot
345,Standardbot
346,Standardbot
347,RLbot
348,RLbot
349,RLbot
350,RLbot
351,Standardbot
352,RLbot
353,Standardbot
354,Standardbot
355,Standardbot
356,RLbot
357,Standardbot
358,RLbot
359,Standardbot
360,RLbot
361,RLbot
362,Standardbot
363,Standardbot
364,Standardbot
365,Standardbot
366,Standardbot
367,RLbot
368,RLbot
369,RLbot
370,Standardbot
371,Standardbot
372,Standardbot
373,RLbot
374,RLbot
375,RLbot
376,Standardbot
377,Standardbot
378,Standardbot
379,Standardbot
380,RLbot
381,Standardbot
382,Standardbot
383,Standardbot
384,Standardbot
385,Standardbot
386,Standardbot
387,RLbot
388,RLbot
389,Standardbot
390,RLbot
391,Standardbot
392,Standardbot
393,Standardbot
394,RLbot
395,RLbot
396,Standardbot
397,Standardbot
398,RLbot
399,RLbot
400,Standardbot
401,Standardbot
402,Standardbot
403,RLbot
404,RLbot
405,Standardbot
406,Standardbot
407,Standardbot
408,Standardbot
409,RLbot
410,RLbot
411,Standardbot
412,Standardbot
413,RLbot
414,Standardbot
415,Standardbot
416,Standardbot
417,RLbot
418,RLbot
419,Standardbot
420,Standardbot
421,Standardbot
422,Standardbot
423,RLbot
424,RLbot
425,Standardbot
426,Standardbot
427,Standardbot
428,Standardbot
429,Standardbot
430,Standardbot
431,Standardbot
432,RLbot
433,Standardbot
434,RLbot
435,Standardbot
436,Standardbot
437,Standardbot
438,RLbot
439,Standardbot
440,RLbot
441,Standardbot
442,RLbot
443,RLbot
444,Standardbot
445,Standardbot
446,Standardbot
447,RLbot
448,Standardbot
449,RLbot
450,Standardbot
451,Standardbot
452,Standardbot
453,RLbot
454,Standardbot
455,Standardbot
456,Standardbot
457,Standardbot
458,Standardbot
459,RLbot
460,Standardbot
461,Standardbot
462,Standardbot
463,Standardbot
464,Standardbot
465,RLbot
466,Standardbot
467,Standardbot
468,RLbot
469,Standardbot
470,RLbot
471,RLbot
472,Standardbot
473,RLbot
474,Standardbot
475,Standardbot
476,Standardbot
477,Standardbot
478,Standardbot
479,Standardbot
480,Standardbot
481,Standardbot
482,Standardbot
483,Standardbot
484,Standardbot
485,Standardbot
486,Standardbot
487,Standardbot
488,RLbot
489,Standardbot
490,Standardbot
491,RLbot
492,RLbot
493,RLbot
494,RLbot
495,Standardbot
496,RLbot
497,RLbot
498,Standardbot
499,RLbot
