Round,Winner
186,RLbot
187,RLbot
188,RLbot
189,Standardbot
190,RLbot
191,RLbot
192,Standardbot
193,Standardbot
194,Standardbot
195,Standardbot
196,RLbot
197,Standardbot
198,RLbot
199,Standardbot
200,RLbot
201,Standardbot
202,RLbot
203,RLbot
204,RLbot
205,Standardbot
206,Standardbot
207,RLbot
208,Standardbot
209,Standardbot
210,Standardbot
211,Standardbot
212,RLbot
213,RLbot
214,Standardbot
215,Standardbot
216,Standardbot
217,RLbot
218,Standardbot
219,Standardbot
220,Standardbot
221,RLbot
222,RLbot
223,Standardbot
224,Standardbot
225,Standardbot
226,Standardbot
227,Standardbot
228,Standardbot
229,Standardbot
230,RLbot
231,Standardbot
232,Standardbot
233,Standardbot
234,Standardbot
235,Standardbot
236,RLbot
237,Standardbot
238,Standardbot
239,RLbot
240,Standardbot
241,Standardbot
242,Standardbot
243,Standardbot
244,Standardbot
245,RLbot
246,Standardbot
247,RLbot
248,Standardbot
249,Standardbot
250,Standardbot
251,Standardbot
252,RLbot
253,Standardbot
254,Standardbot
255,Standardbot
256,Standardbot
257,Standardbot
258,Standardbot
259,Standardbot
260,RLbot
261,RLbot
262,RLbot
263,Standardbot
264,RLbot
265,Standardbot
266,Standardbot
267,Standardbot
268,Standardbot
269,Standardbot
270,Standardbot
271,Standardbot
272,Standardbot
273,Standardbot
274,RLbot
275,Standardbot
276,Standardbot
277,RLbot
278,Standardbot
279,Standardbot
280,Standardbot
281,Standardbot
282,Standardbot
283,Standardbot
284,Standardbot
285,Standardbot
286,RLbot
287,Standardbot
288,Standardbot
289,Standardbot
290,Standardbot
291,Standardbot
292,RLbot
293,Standardbot
294,Standardbot
295,Standardbot
296,RLbot
297,Standardbot
298,RLbot
299,Standardbot
300,RLbot
301,Standardbot
302,Standardbot
303,Standardbot
304,Standardbot
305,RLbot
306,Standardbot
307,Standardbot
308,Standardbot
309,Standardbot
310,Standardbot
311,Standardbot
312,Standardbot
313,Standardbot
314,Standardbot
315,RLbot
316,Standardbot
317,Standardbot
318,Standardbot
319,Standardbot
320,Standardbot
321,Standardbot
322,RLbot
323,RLbot
324,RLbot
325,Standardbot
326,RLbot
327,RLbot
328,Standardbot
329,Standardbot
330,Standardbot
331,Standardbot
332,RLbot
333,RLbot
334,RLbot
335,Standardbot
336,Standardbot
337,Standardbot
338,Standardbot
339,Standardbot
340,Standardbot
341,RLbot
342,RLbot
343,RLbot
344,RLbot
345,Standardbot
346,RLbot
347,Standardbot
348,RLbot
349,Standardbot
350,Standardbot
351,RLbot
352,RLbot
353,Standardbot
354,RLbot
355,Standardbot
356,Standardbot
357,Standardbot
358,RLbot
359,Standardbot
360,Standardbot
361,Standardbot
362,Standardbot
363,Standardbot
364,RLbot
365,Standardbot
366,RLbot
367,RLbot
368,Standardbot
369,Standardbot
370,RLbot
371,RLbot
372,RLbot
373,RLbot
374,RLbot
375,Standardbot
376,Standardbot
377,Standardbot
378,RLbot
379,Standardbot
380,Standardbot
381,RLbot
382,Standardbot
383,Standardbot
384,Standardbot
385,RLbot
386,RLbot
387,Standardbot
388,Standardbot
389,RLbot
390,RLbot
391,RLbot
392,Standardbot
393,Standardbot
394,RLbot
395,RLbot
396,Standardbot
397,Standardbot
398,RLbot
399,RLbot
400,RLbot
401,Standardbot
402,RLbot
403,Standardbot
404,Standardbot
405,Standardbot
406,RLbot
407,RLbot
408,RLbot
409,Standardbot
410,RLbot
411,RLbot
412,RLbot
413,RLbot
414,RLbot
415,RLbot
416,RLbot
417,RLbot
418,Standardbot
419,RLbot
420,Standardbot
421,RLbot
422,Standardbot
423,Standardbot
424,Standardbot
425,Standardbot
426,RLbot
427,Standardbot
428,Standardbot
429,Standardbot
430,Standardbot
431,RLbot
432,RLbot
433,RLbot
434,RLbot
435,RLbot
436,RLbot
437,RLbot
438,RLbot
439,Standardbot
440,Standardbot
441,Standardbot
442,RLbot
443,RLbot
444,Standardbot
445,Standardbot
446,RLbot
447,RLbot
448,Standardbot
449,RLbot
450,RLbot
451,Standardbot
452,Standardbot
453,Standardbot
454,Standardbot
455,RLbot
456,Standardbot
457,RLbot
458,RLbot
459,RLbot
460,Standardbot
461,Standardbot
462,RLbot
463,Standardbot
464,Standardbot
465,Standardbot
466,Standardbot
467,Standardbot
468,RLbot
469,Standardbot
470,Standardbot
471,Standardbot
472,RLbot
473,RLbot
474,RLbot
475,RLbot
476,Standardbot
477,Standardbot
478,Standardbot
479,Standardbot
480,Standardbot
481,Standardbot
482,Standardbot
483,RLbot
484,Standardbot
485,RLbot
486,RLbot
487,Standardbot
488,Standardbot
489,Standardbot
490,Standardbot
491,Standardbot
492,Standardbot
493,Standardbot
494,Standardbot
495,RLbot
496,RLbot
497,RLbot
498,Standardbot
499,RLbot
