Round,Winner
399,Standardbot
400,Standardbot
401,RLbot
402,Standardbot
403,RLbot
404,RLbot
405,RLbot
406,Standardbot
407,Standardbot
408,Standardbot
409,Standardbot
410,Standardbot
411,Standardbot
412,RLbot
413,RLbot
414,RLbot
415,Standardbot
416,RLbot
417,Standardbot
418,Standardbot
419,RLbot
420,RLbot
421,Standardbot
422,Standardbot
423,Standardbot
424,Standardbot
425,Standardbot
426,Standardbot
427,RLbot
428,RLbot
429,Standardbot
430,Standardbot
431,Standardbot
432,Standardbot
433,Standardbot
434,Standardbot
435,RLbot
436,RLbot
437,RLbot
438,RLbot
439,RLbot
440,RLbot
441,Standardbot
442,RLbot
443,Standardbot
444,Standardbot
445,Standardbot
446,Standardbot
447,Standardbot
448,Standardbot
449,RLbot
450,Standardbot
451,Standardbot
452,RLbot
453,RLbot
454,RLbot
455,Standardbot
456,Standardbot
457,Standardbot
458,Standardbot
459,Standardbot
460,Standardbot
461,Standardbot
462,Standardbot
463,Standardbot
464,Standardbot
465,Standardbot
466,Standardbot
467,Standardbot
468,Standardbot
469,Standardbot
470,Standardbot
471,RLbot
472,Standardbot
473,Standardbot
474,RLbot
475,RLbot
476,RLbot
477,Standardbot
478,RLbot
479,Standardbot
480,Standardbot
481,RLbot
482,Standardbot
483,Standardbot
484,RLbot
485,Standardbot
486,Standardbot
487,RLbot
488,Standardbot
489,Standardbot
490,Standardbot
491,RLbot
492,Standardbot
493,Standardbot
494,Standardbot
495,Standardbot
496,Standardbot
497,Standardbot
498,Standardbot
499,Standardbot
