Round,Winner
398,Standardbot
399,RLbot
400,RLbot
401,RLbot
402,RLbot
403,RLbot
404,RLbot
405,RLbot
406,Standardbot
407,RLbot
408,Standardbot
409,RLbot
410,RLbot
411,Standardbot
412,RLbot
413,Standardbot
414,Standardbot
415,RLbot
416,RLbot
417,Standardbot
418,Standardbot
419,RLbot
420,RLbot
421,RLbot
422,Standardbot
423,RLbot
424,RLbot
425,RLbot
426,Standardbot
427,Standardbot
428,Standardbot
429,Standardbot
430,RLbot
431,RLbot
432,RLbot
433,Standardbot
434,draw
435,RLbot
436,Standardbot
437,RLbot
438,RLbot
439,RLbot
440,Standardbot
441,RLbot
442,RLbot
443,RLbot
444,Standardbot
445,RLbot
446,RLbot
447,RLbot
448,RLbot
449,RLbot
450,Standardbot
451,RLbot
452,RLbot
453,RLbot
454,Standardbot
455,RLbot
456,Standardbot
457,RLbot
458,RLbot
459,Standardbot
460,Standardbot
461,RLbot
462,RLbot
463,RLbot
464,Standardbot
465,Standardbot
466,Standardbot
467,Standardbot
468,Standardbot
469,RLbot
470,RLbot
471,Standardbot
472,RLbot
473,RLbot
474,Standardbot
475,Standardbot
476,Standardbot
477,RLbot
478,RLbot
479,RLbot
480,RLbot
481,Standardbot
482,Standardbot
483,Standardbot
484,RLbot
485,Standardbot
486,RLbot
487,RLbot
488,RLbot
489,RLbot
490,RLbot
491,Standardbot
492,RLbot
493,RLbot
494,RLbot
495,Standardbot
496,Standardbot
497,Standardbot
498,RLbot
499,RLbot
