Round,Winner
388,RLbot
389,Standardbot
390,Standardbot
391,Standardbot
392,Standardbot
393,Standardbot
394,Standardbot
395,Standardbot
396,RLbot
397,RLbot
398,Standardbot
399,RLbot
400,RLbot
401,RLbot
402,Standardbot
403,Standardbot
404,Standardbot
405,Standardbot
406,Standardbot
407,RLbot
408,Standardbot
409,Standardbot
410,RLbot
411,Standardbot
412,RLbot
413,Standardbot
414,Standardbot
415,RLbot
416,Standardbot
417,Standardbot
418,Standardbot
419,Standardbot
420,Standardbot
421,RLbot
422,Standardbot
423,Standardbot
424,Standardbot
425,Standardbot
426,Standardbot
427,Standardbot
428,Standardbot
429,RLbot
430,Standardbot
431,RLbot
432,Standardbot
433,Standardbot
434,Standardbot
435,Standardbot
436,RLbot
437,Standardbot
438,Standardbot
439,Standardbot
440,Standardbot
441,RLbot
442,Standardbot
443,RLbot
444,RLbot
445,Standardbot
446,Standardbot
447,Standardbot
448,Standardbot
449,RLbot
450,Standardbot
451,RLbot
452,Standardbot
453,RLbot
454,Standardbot
455,Standardbot
456,Standardbot
457,Standardbot
458,Standardbot
459,Standardbot
460,Standardbot
461,Standardbot
462,Standardbot
463,Standardbot
464,Standardbot
465,Standardbot
466,RLbot
467,Standardbot
468,Standardbot
469,Standardbot
470,Standardbot
471,RLbot
472,Standardbot
473,RLbot
474,Standardbot
475,Standardbot
476,Standardbot
477,Standardbot
478,Standardbot
479,Standardbot
480,Standardbot
481,Standardbot
482,Standardbot
483,Standardbot
484,Standardbot
485,Standardbot
486,Standardbot
487,RLbot
488,Standardbot
489,Standardbot
490,RLbot
491,RLbot
492,Standardbot
493,Standardbot
494,RLbot
495,Standardbot
496,Standardbot
497,Standardbot
498,Standardbot
499,RLbot
